student_id,branch_id,cgpa,active_backlogs,has_internship,gender,current_degree,internship_count,resume_score,coding_score,communication_score,placement_status,graduation_year
ST4465,5,8.86,0,True,Male,B.Tech,0,97,85,70,Eligible,2027
ST4466,3,6.45,0,False,Female,B.Tech,0,62,74,60,Eligible,2027
ST4467,3,8.84,0,True,Female,B.Tech,1,98,82,57,Eligible,2027
ST4468,4,6.41,0,False,Male,B.Tech,0,58,61,84,Eligible,2027
ST4469,4,9.23,0,False,Female,B.Tech,0,99,98,97,Eligible,2027
ST4470,2,6.94,0,False,Male,B.Tech,0,75,77,70,Eligible,2027
ST4471,1,6.91,0,False,Male,B.Tech,0,62,65,71,Eligible,2027
ST4472,1,9.96,0,False,Male,B.Tech,0,100,100,51,Eligible,2027
ST4473,2,6.9,0,False,Female,B.Tech,0,68,63,74,Eligible,2027
ST4474,4,7.77,0,False,Female,B.Tech,1,82,67,79,Eligible,2027
ST4475,3,8.79,0,False,Male,B.Tech,0,85,79,63,Eligible,2027
ST4476,4,7.7,0,False,Female,B.Tech,0,80,71,57,Eligible,2027
ST4477,5,6.43,0,False,Female,B.Tech,1,57,56,81,Eligible,2027
ST4478,3,9.69,0,True,Male,B.Tech,0,100,100,82,Eligible,2027
ST4479,1,7.51,0,True,Female,B.Tech,0,86,75,57,Eligible,2027
ST4480,1,6.16,0,False,Female,B.Tech,0,64,69,65,Eligible,2027
ST4481,1,8.21,0,False,Male,B.Tech,0,81,78,66,Eligible,2027
ST4482,5,6.02,0,False,Male,B.Tech,1,58,59,87,Eligible,2027
ST4483,4,9.73,0,False,Male,B.Tech,1,98,88,72,Eligible,2027
ST4484,4,9.14,0,True,Male,B.Tech,0,100,84,89,Eligible,2027
ST4485,1,8.25,0,True,Male,B.Tech,0,88,75,79,Eligible,2027
ST4486,4,9.53,0,False,Female,B.Tech,1,100,98,85,Eligible,2027
ST4487,4,6.07,0,False,Male,B.Tech,0,52,64,86,Eligible,2027
ST4488,5,8.94,0,False,Male,B.Tech,1,88,79,52,Eligible,2027
ST4489,3,6.17,0,True,Male,B.Tech,0,69,71,53,Eligible,2027
ST4490,5,8.62,0,False,Male,B.Tech,0,79,94,53,Eligible,2027
ST4491,5,6.45,0,True,Female,B.Tech,0,68,54,62,Eligible,2027
ST4492,4,8.01,0,False,Female,B.Tech,1,77,89,52,Eligible,2027
ST4493,3,9.32,0,True,Male,B.Tech,0,100,84,63,Eligible,2027
ST4494,4,7.16,0,False,Male,B.Tech,0,77,62,97,Eligible,2027
ST4495,4,6.28,0,False,Female,B.Tech,1,65,55,67,Eligible,2027
ST4496,5,6.45,0,False,Male,B.Tech,1,60,56,71,Eligible,2027
ST4497,3,9.96,0,False,Male,B.Tech,2,95,100,92,Eligible,2027
ST4498,4,6.26,0,True,Female,B.Tech,1,64,69,66,Eligible,2027
ST4499,5,6.34,0,False,Male,B.Tech,0,66,70,69,Eligible,2027
ST4500,2,7.71,0,True,Male,B.Tech,0,85,85,50,Eligible,2027
ST4501,5,8.87,0,False,Female,B.Tech,0,88,91,93,Eligible,2027
ST4502,1,8.61,0,False,Male,B.Tech,0,86,96,80,Eligible,2027
ST4503,3,9.76,0,False,Male,B.Tech,0,100,87,88,Eligible,2027
ST4504,1,7.95,0,True,Male,B.Tech,0,79,69,96,Eligible,2027
ST4505,2,8.62,0,False,Female,B.Tech,1,87,76,73,Eligible,2027
ST4506,1,6.88,0,False,Female,B.Tech,0,60,70,86,Eligible,2027
ST4507,1,7.59,0,False,Female,B.Tech,0,78,80,82,Eligible,2027
ST4508,1,9.32,0,True,Male,B.Tech,0,90,83,61,Eligible,2027
ST4509,5,9.66,0,True,Female,B.Tech,0,99,92,83,Eligible,2027
ST4510,3,6.45,0,False,Male,B.Tech,0,71,65,86,Eligible,2027
ST4511,1,8.58,0,False,Female,B.Tech,0,87,80,79,Eligible,2027
ST4512,1,7.73,0,True,Female,B.Tech,0,75,67,80,Eligible,2027
ST4513,4,7.95,0,False,Female,B.Tech,0,86,80,97,Eligible,2027
ST4514,1,6.19,0,True,Female,B.Tech,0,70,60,85,Eligible,2027
ST4515,1,8.48,0,True,Female,B.Tech,1,92,85,70,Eligible,2027
ST4516,5,9.44,1,False,Female,B.Tech,0,92,98,97,Eligible,2027
ST4517,4,7.15,0,False,Male,B.Tech,1,71,68,69,Eligible,2027
ST4518,1,8.81,0,False,Male,B.Tech,0,83,97,67,Eligible,2027
ST4519,1,7.82,0,True,Female,B.Tech,0,76,74,73,Eligible,2027
ST4520,4,7.81,0,False,Female,B.Tech,0,84,77,61,Eligible,2027
ST4521,1,9.0,0,False,Female,B.Tech,0,86,97,78,Eligible,2027
ST4522,5,6.83,0,False,Female,B.Tech,0,67,65,71,Eligible,2027
ST4523,4,8.47,0,False,Male,B.Tech,1,90,90,60,Eligible,2027
ST4524,5,7.32,0,False,Male,B.Tech,1,78,70,55,Eligible,2027
ST4525,2,8.44,0,True,Male,B.Tech,0,95,86,83,Eligible,2027
ST4526,3,8.18,1,False,Female,B.Tech,0,78,80,58,Eligible,2027
ST4527,4,7.08,0,False,Male,B.Tech,0,64,66,85,Eligible,2027
ST4528,5,9.31,0,True,Male,B.Tech,1,100,99,88,Eligible,2027
ST4529,3,7.76,0,False,Male,B.Tech,0,84,68,92,Eligible,2027
ST4530,4,6.03,0,False,Male,B.Tech,1,67,63,59,Eligible,2027
ST4531,3,7.29,0,False,Female,B.Tech,0,75,62,99,Eligible,2027
ST4532,5,9.17,0,False,Male,B.Tech,2,83,93,98,Eligible,2027
ST4533,4,6.25,0,False,Male,B.Tech,1,54,52,68,Eligible,2027
ST4534,5,6.2,0,False,Male,B.Tech,0,64,64,70,Eligible,2027
ST4535,2,9.49,0,False,Female,B.Tech,0,99,85,58,Eligible,2027
ST4536,5,8.4,0,True,Female,B.Tech,0,90,87,86,Eligible,2027
ST4537,3,9.86,0,False,Male,B.Tech,0,93,99,90,Eligible,2027
ST4538,1,6.04,1,False,Male,B.Tech,0,61,64,69,Eligible,2027
ST4539,1,7.5,0,False,Female,B.Tech,1,74,85,51,Eligible,2027
ST4540,5,8.27,0,True,Male,B.Tech,0,82,84,69,Eligible,2027
ST4541,5,9.98,0,False,Male,B.Tech,0,100,100,91,Eligible,2027
ST4542,4,6.17,0,False,Female,B.Tech,0,54,69,89,Eligible,2027
ST4543,1,6.61,0,False,Male,B.Tech,1,61,59,77,Eligible,2027
ST4544,2,8.7,0,False,Male,B.Tech,0,87,77,95,Eligible,2027
ST4545,1,9.62,0,True,Female,B.Tech,2,100,99,94,Eligible,2027
ST4546,2,7.77,0,False,Female,B.Tech,1,79,76,91,Eligible,2027
ST4547,4,9.02,0,False,Male,B.Tech,0,94,98,53,Eligible,2027
ST4548,4,6.7,0,True,Male,B.Tech,2,77,74,76,Eligible,2027
ST4549,5,7.94,0,False,Female,B.Tech,0,72,74,82,Eligible,2027
ST4550,4,6.81,0,False,Male,B.Tech,1,76,74,86,Eligible,2027
ST4551,1,7.11,0,False,Female,B.Tech,0,74,70,63,Eligible,2027
ST4552,2,6.3,0,False,Female,B.Tech,0,69,59,85,Eligible,2027
ST4553,4,7.72,0,False,Female,B.Tech,1,72,75,71,Eligible,2027
ST4554,2,6.58,0,True,Male,B.Tech,1,67,71,62,Eligible,2027
ST4555,3,7.6,1,False,Male,B.Tech,1,83,68,51,Eligible,2027
ST4556,3,7.11,0,False,Female,B.Tech,0,78,81,92,Eligible,2027
ST4557,2,8.55,1,False,Female,B.Tech,0,78,83,56,Eligible,2027
ST4558,3,7.31,0,True,Female,B.Tech,0,85,64,88,Eligible,2027
ST4559,3,8.64,0,False,Female,B.Tech,1,84,78,85,Eligible,2027
ST4560,4,9.51,0,False,Male,B.Tech,0,97,86,67,Eligible,2027
ST4561,5,6.93,0,False,Male,B.Tech,0,70,67,91,Eligible,2027
ST4562,2,9.76,0,False,Male,B.Tech,1,94,94,71,Eligible,2027
ST4563,1,7.24,0,False,Male,B.Tech,0,80,75,92,Eligible,2027
ST4564,2,9.52,0,False,Male,B.Tech,0,100,90,79,Eligible,2027
ST4565,3,6.16,0,False,Female,B.Tech,1,68,70,69,Eligible,2027
ST4566,4,8.69,0,False,Female,B.Tech,1,88,78,59,Eligible,2027
ST4567,3,9.74,2,False,Female,B.Tech,0,100,97,62,Eligible,2027
ST4568,3,6.22,0,False,Female,B.Tech,1,64,71,66,Eligible,2027
ST4569,2,6.02,0,False,Male,B.Tech,1,59,61,60,Eligible,2027
ST4570,2,8.99,0,False,Male,B.Tech,0,90,79,92,Eligible,2027
ST4571,3,8.7,2,False,Female,B.Tech,2,90,82,69,Eligible,2027
ST4572,5,7.56,0,False,Male,B.Tech,1,68,68,86,Eligible,2027
ST4573,4,8.08,0,False,Female,B.Tech,0,84,70,89,Eligible,2027
ST4574,4,7.4,0,False,Male,B.Tech,0,81,75,96,Eligible,2027
ST4575,2,7.95,0,True,Female,B.Tech,1,86,79,77,Eligible,2027
ST4576,2,8.56,0,False,Female,B.Tech,1,82,81,88,Eligible,2027
ST4577,4,7.37,0,True,Female,B.Tech,0,74,70,65,Eligible,2027
ST4578,1,7.97,0,False,Male,B.Tech,0,79,79,92,Eligible,2027
ST4579,4,6.17,0,False,Male,B.Tech,1,62,61,51,Eligible,2027
ST4580,4,6.56,1,False,Male,B.Tech,1,64,73,86,Eligible,2027
ST4581,4,8.67,0,False,Male,B.Tech,1,79,90,95,Eligible,2027
ST4582,3,7.56,0,False,Male,B.Tech,0,79,78,86,Eligible,2027
ST4583,2,7.76,1,False,Female,B.Tech,0,73,75,83,Eligible,2027
ST4584,3,7.35,0,False,Male,B.Tech,1,73,66,58,Eligible,2027
ST4585,5,9.54,1,False,Male,B.Tech,0,98,99,83,Eligible,2027
ST4586,5,6.34,0,False,Female,B.Tech,1,61,66,99,Eligible,2027
ST4587,3,9.73,0,False,Male,B.Tech,0,100,90,82,Eligible,2027
ST4588,5,7.28,0,True,Male,B.Tech,0,72,64,71,Eligible,2027
ST4589,3,6.91,0,False,Female,B.Tech,0,77,66,96,Eligible,2027
ST4590,1,6.47,0,False,Male,B.Tech,1,65,73,52,Eligible,2027
ST4591,3,9.65,0,False,Female,B.Tech,2,95,100,68,Eligible,2027
ST4592,4,7.2,0,False,Female,B.Tech,0,64,74,90,Eligible,2027
ST4593,5,6.84,2,True,Female,B.Tech,0,73,72,88,Eligible,2027
ST4594,3,8.45,0,False,Male,B.Tech,0,83,75,96,Eligible,2027
ST4595,2,7.65,0,False,Female,B.Tech,1,71,70,53,Eligible,2027
ST4596,2,6.45,0,True,Male,B.Tech,0,68,63,88,Eligible,2027
ST4597,1,9.65,0,True,Female,B.Tech,0,100,97,51,Eligible,2027
ST4598,4,6.27,1,True,Female,B.Tech,0,59,61,57,Eligible,2027
ST4599,2,8.25,0,False,Male,B.Tech,1,81,79,73,Eligible,2027
ST4600,5,6.24,0,False,Male,B.Tech,0,60,68,94,Eligible,2027
ST4601,2,9.16,0,True,Female,B.Tech,0,88,91,52,Eligible,2027
ST4602,5,7.38,0,False,Male,B.Tech,0,78,77,90,Eligible,2027
ST4603,5,9.34,0,True,Female,B.Tech,2,100,98,68,Eligible,2027
ST4604,1,6.45,0,True,Male,B.Tech,0,77,62,56,Eligible,2027
ST4605,2,8.15,0,False,Female,B.Tech,0,74,83,70,Eligible,2027
ST4606,5,7.62,0,False,Male,B.Tech,0,78,84,50,Eligible,2027
ST4607,4,8.45,0,False,Female,B.Tech,0,90,85,59,Eligible,2027
ST4608,4,7.4,0,False,Male,B.Tech,1,80,70,62,Eligible,2027
ST4609,5,6.09,0,False,Female,B.Tech,0,65,56,86,Eligible,2027
ST4610,5,9.13,0,False,Male,B.Tech,0,91,84,81,Eligible,2027
ST4611,3,9.02,0,False,Male,B.Tech,1,96,99,98,Eligible,2027
ST4612,3,9.37,0,False,Female,B.Tech,1,87,99,71,Eligible,2027
ST4613,4,9.11,0,True,Male,B.Tech,1,88,99,61,Eligible,2027
ST4614,2,7.85,2,False,Male,B.Tech,1,76,77,50,Eligible,2027
ST4615,5,8.15,0,True,Female,B.Tech,1,86,73,79,Eligible,2027
ST4616,2,9.3,1,False,Male,B.Tech,1,87,100,52,Eligible,2027
ST4617,1,6.26,0,False,Female,B.Tech,0,59,53,84,Eligible,2027
ST4618,1,7.24,0,False,Female,B.Tech,2,70,79,73,Eligible,2027
ST4619,3,6.96,0,False,Male,B.Tech,0,72,79,77,Eligible,2027
ST4620,1,7.13,0,False,Female,B.Tech,0,77,68,75,Eligible,2027
ST4621,2,9.37,0,True,Male,B.Tech,1,100,88,76,Eligible,2027
ST4622,3,9.58,0,False,Female,B.Tech,2,93,88,83,Eligible,2027
ST4623,5,8.23,0,False,Male,B.Tech,0,77,90,98,Eligible,2027
ST4624,1,7.01,0,False,Male,B.Tech,0,65,70,92,Eligible,2027
ST4625,3,6.19,0,True,Male,B.Tech,1,60,67,50,Eligible,2027
ST4626,5,9.12,2,False,Female,B.Tech,0,94,86,77,Eligible,2027
ST4627,5,8.06,0,False,Female,B.Tech,1,81,76,81,Eligible,2027
ST4628,2,8.63,0,False,Male,B.Tech,0,86,96,66,Eligible,2027
ST4629,3,9.7,0,False,Male,B.Tech,2,100,93,94,Eligible,2027
ST4630,2,6.75,0,False,Male,B.Tech,0,74,73,90,Eligible,2027
ST4631,2,7.01,0,False,Male,B.Tech,0,64,62,86,Eligible,2027
ST4632,5,8.12,0,False,Male,B.Tech,1,86,82,80,Eligible,2027
ST4633,1,9.67,0,False,Male,B.Tech,0,100,91,86,Eligible,2027
ST4634,1,6.13,0,False,Female,B.Tech,0,54,67,75,Eligible,2027
ST4635,4,8.68,0,False,Female,B.Tech,0,78,80,79,Eligible,2027
ST4636,4,9.73,0,False,Female,B.Tech,0,92,87,72,Eligible,2027
ST4637,1,6.93,0,False,Female,B.Tech,0,67,77,90,Eligible,2027
ST4638,2,7.12,0,False,Male,B.Tech,0,71,72,56,Eligible,2027
ST4639,3,6.48,0,False,Female,B.Tech,2,63,56,82,Eligible,2027
ST4640,5,8.27,0,False,Male,B.Tech,0,86,85,58,Eligible,2027
ST4641,1,8.02,0,False,Male,B.Tech,0,77,90,89,Eligible,2027
ST4642,2,7.09,0,False,Male,B.Tech,1,66,66,63,Eligible,2027
ST4643,2,9.18,0,False,Female,B.Tech,0,88,90,54,Eligible,2027
ST4644,5,9.8,0,False,Male,B.Tech,0,100,99,94,Eligible,2027
ST4645,3,8.5,0,False,Male,B.Tech,0,93,76,51,Eligible,2027
ST4646,2,7.55,0,False,Male,B.Tech,1,80,70,67,Eligible,2027
ST4647,4,9.0,0,False,Male,B.Tech,2,87,84,54,Eligible,2027
ST4648,2,6.95,0,False,Male,B.Tech,0,63,76,79,Eligible,2027
ST4649,5,7.99,0,True,Female,B.Tech,0,92,85,54,Eligible,2027
ST4650,5,7.2,0,False,Male,B.Tech,0,75,77,64,Eligible,2027
ST4651,3,9.72,0,False,Female,B.Tech,0,96,91,73,Eligible,2027
ST4652,3,8.61,0,False,Female,B.Tech,1,90,82,70,Eligible,2027
ST4653,1,7.76,0,False,Female,B.Tech,0,76,69,69,Eligible,2027
ST4654,5,6.64,0,False,Male,B.Tech,0,67,72,75,Eligible,2027
ST4655,4,9.01,0,False,Female,B.Tech,1,94,91,56,Eligible,2027
ST4656,1,7.47,0,True,Female,B.Tech,0,72,72,65,Eligible,2027
ST4657,3,8.89,0,True,Female,B.Tech,0,92,88,94,Eligible,2027
ST4658,4,6.81,0,True,Female,B.Tech,0,66,59,65,Eligible,2027
ST4659,5,6.38,0,False,Female,B.Tech,1,65,63,74,Eligible,2027
ST4660,5,7.5,0,False,Female,B.Tech,0,81,85,81,Eligible,2027
ST4661,3,7.83,0,False,Male,B.Tech,2,78,88,58,Eligible,2027
ST4662,1,8.59,0,True,Male,B.Tech,1,82,91,73,Eligible,2027
ST4663,4,8.62,0,True,Male,B.Tech,0,94,87,88,Eligible,2027
ST4664,1,9.8,2,False,Female,B.Tech,1,91,100,66,Eligible,2027
ST4665,5,9.86,0,False,Male,B.Tech,0,96,90,76,Eligible,2027
ST4666,2,9.99,0,False,Male,B.Tech,0,100,100,93,Eligible,2027
ST4667,5,7.85,0,True,Female,B.Tech,0,82,74,68,Eligible,2027
ST4668,2,6.84,0,False,Male,B.Tech,0,67,68,69,Eligible,2027
ST4669,3,9.98,0,False,Male,B.Tech,0,97,94,85,Eligible,2027
ST4670,4,7.78,0,True,Male,B.Tech,0,86,84,83,Eligible,2027
ST4671,3,6.6,0,False,Female,B.Tech,0,60,73,72,Eligible,2027
ST4672,4,6.02,0,False,Male,B.Tech,1,52,69,54,Eligible,2027
ST4673,4,8.33,1,False,Male,B.Tech,0,84,80,81,Eligible,2027
ST4674,2,9.56,0,False,Male,B.Tech,0,100,100,62,Eligible,2027
ST4675,4,7.72,0,False,Male,B.Tech,1,71,71,77,Eligible,2027
ST4676,4,9.76,0,False,Male,B.Tech,0,93,100,97,Eligible,2027
ST4677,2,7.81,0,False,Female,B.Tech,1,81,72,96,Eligible,2027
ST4678,5,9.58,0,False,Female,B.Tech,0,99,90,74,Eligible,2027
ST4679,4,8.28,0,False,Female,B.Tech,0,74,79,91,Eligible,2027
ST4680,2,6.63,0,False,Male,B.Tech,0,68,76,58,Eligible,2027
ST4681,2,6.72,0,False,Male,B.Tech,1,68,60,76,Eligible,2027
ST4682,5,6.06,0,False,Male,B.Tech,0,60,53,68,Eligible,2027
ST4683,2,8.81,0,True,Male,B.Tech,0,90,98,68,Eligible,2027
ST4684,3,9.16,0,False,Male,B.Tech,0,84,92,62,Eligible,2027
ST4685,1,9.85,0,False,Female,B.Tech,0,90,91,73,Eligible,2027
ST4686,1,8.94,0,True,Male,B.Tech,0,99,88,99,Eligible,2027
ST4687,5,9.93,0,False,Male,B.Tech,0,97,97,97,Eligible,2027
ST4688,2,7.96,0,False,Female,B.Tech,0,74,71,88,Eligible,2027
ST4689,3,7.69,0,False,Female,B.Tech,0,74,67,77,Eligible,2027
ST4690,2,9.08,0,False,Female,B.Tech,1,97,95,52,Eligible,2027
ST4691,1,9.68,0,True,Female,B.Tech,1,100,92,61,Eligible,2027
ST4692,2,6.48,0,True,Male,B.Tech,0,68,62,73,Eligible,2027
ST4693,2,9.9,0,False,Female,B.Tech,1,93,90,65,Eligible,2027
ST4694,2,6.66,0,False,Male,B.Tech,2,58,68,56,Eligible,2027
ST4695,5,6.11,0,False,Female,B.Tech,0,61,52,91,Eligible,2027
ST4696,3,9.74,0,False,Female,B.Tech,0,95,98,76,Eligible,2027
ST4697,2,7.1,0,False,Female,B.Tech,0,78,81,94,Eligible,2027
ST4698,3,6.98,0,False,Female,B.Tech,1,72,68,79,Eligible,2027
ST4699,1,7.0,1,False,Female,B.Tech,1,66,65,75,Eligible,2027
ST4700,3,9.93,0,True,Male,B.Tech,0,99,94,99,Eligible,2027
ST4701,3,7.6,0,False,Male,B.Tech,1,74,84,79,Eligible,2027
ST4702,5,7.46,1,False,Male,B.Tech,1,80,75,71,Eligible,2027
ST4703,3,8.59,0,True,Female,B.Tech,0,95,88,66,Eligible,2027
ST4704,3,9.0,0,False,Female,B.Tech,0,96,91,99,Eligible,2027
ST4705,1,9.52,0,True,Male,B.Tech,0,100,96,56,Eligible,2027
ST4706,4,9.5,2,False,Female,B.Tech,0,100,95,96,Eligible,2027
ST4707,1,8.25,0,False,Female,B.Tech,0,77,88,75,Eligible,2027
ST4708,3,8.44,0,True,Male,B.Tech,1,85,83,58,Eligible,2027
ST4709,2,6.17,0,False,Female,B.Tech,0,60,51,67,Eligible,2027
ST4710,1,8.66,0,True,Male,B.Tech,1,95,84,90,Eligible,2027
ST4711,2,7.28,0,False,Female,B.Tech,0,77,81,72,Eligible,2027
ST4712,2,6.24,0,False,Female,B.Tech,0,69,66,78,Eligible,2027
ST4713,3,6.96,0,False,Male,B.Tech,0,70,59,84,Eligible,2027
ST4714,2,8.54,0,True,Female,B.Tech,0,94,94,64,Eligible,2027
ST4715,4,7.46,0,False,Male,B.Tech,0,82,81,64,Eligible,2027
ST4716,5,8.85,0,False,Female,B.Tech,0,95,94,65,Eligible,2027
ST4717,3,6.76,0,True,Male,B.Tech,1,71,64,56,Eligible,2027
ST4718,4,8.19,2,False,Female,B.Tech,0,75,75,70,Eligible,2027
ST4719,1,8.81,0,True,Female,B.Tech,2,100,78,94,Eligible,2027
ST4720,5,6.9,0,True,Female,B.Tech,0,75,62,96,Eligible,2027
ST4721,5,8.35,0,False,Female,B.Tech,0,80,82,61,Eligible,2027
ST4722,1,8.09,0,True,Female,B.Tech,0,84,79,78,Eligible,2027
ST4723,3,8.02,0,False,Male,B.Tech,0,76,74,86,Eligible,2027
ST4724,1,7.73,0,False,Female,B.Tech,0,69,78,65,Eligible,2027
ST4725,5,9.87,0,False,Female,B.Tech,0,99,100,62,Eligible,2027
ST4726,5,6.51,0,True,Female,B.Tech,0,74,64,64,Eligible,2027
ST4727,1,9.96,0,True,Male,B.Tech,0,100,95,95,Eligible,2027
ST4728,4,6.24,0,False,Male,B.Tech,0,65,54,62,Eligible,2027
ST4729,4,9.25,0,True,Female,B.Tech,1,98,83,97,Eligible,2027
ST4730,4,6.75,0,False,Male,B.Tech,0,69,62,50,Eligible,2027
ST4731,1,9.33,0,False,Female,B.Tech,0,85,88,90,Eligible,2027
ST4732,1,9.61,0,False,Female,B.Tech,1,100,91,69,Eligible,2027
ST4733,3,8.57,0,True,Male,B.Tech,0,84,89,96,Eligible,2027
ST4734,3,7.58,0,True,Male,B.Tech,0,74,76,67,Eligible,2027
ST4735,1,9.67,0,False,Female,B.Tech,0,89,100,88,Eligible,2027
ST4736,2,8.1,0,False,Female,B.Tech,0,82,91,96,Eligible,2027
ST4737,3,9.48,0,False,Male,B.Tech,0,100,100,77,Eligible,2027
ST4738,3,8.31,0,False,Female,B.Tech,0,82,80,58,Eligible,2027
ST4739,2,7.26,0,False,Female,B.Tech,1,68,72,82,Eligible,2027
ST4740,5,7.38,0,False,Female,B.Tech,0,68,83,99,Eligible,2027
ST4741,4,9.82,0,True,Female,B.Tech,0,100,100,58,Eligible,2027
ST4742,4,6.07,0,False,Female,B.Tech,1,54,52,100,Eligible,2027
ST4743,1,7.84,0,False,Female,B.Tech,0,78,76,67,Eligible,2027
ST4744,2,9.53,0,False,Male,B.Tech,0,93,100,52,Eligible,2027
ST4745,1,6.68,0,False,Male,B.Tech,1,64,71,100,Eligible,2027
ST4746,2,7.74,0,False,Female,B.Tech,0,76,85,87,Eligible,2027
ST4747,3,6.7,0,False,Female,B.Tech,0,70,75,62,Eligible,2027
ST4748,5,9.99,0,False,Female,B.Tech,0,96,100,63,Eligible,2027
ST4749,4,6.94,1,False,Male,B.Tech,0,63,72,77,Eligible,2027
ST4750,5,8.09,0,True,Male,B.Tech,0,77,88,97,Eligible,2027
ST4751,5,9.09,0,True,Female,B.Tech,0,100,100,100,Eligible,2027
ST4752,3,9.75,0,False,Female,B.Tech,0,100,100,86,Eligible,2027
ST4753,2,7.22,0,False,Male,B.Tech,2,68,64,89,Eligible,2027
ST4754,3,9.64,0,False,Male,B.Tech,0,88,100,71,Eligible,2027
ST4755,5,6.53,0,False,Male,B.Tech,0,71,75,91,Eligible,2027
ST4756,3,7.91,0,False,Male,B.Tech,1,77,84,74,Eligible,2027
ST4757,3,8.18,0,True,Female,B.Tech,0,92,90,98,Eligible,2027
ST4758,2,9.35,2,False,Male,B.Tech,1,97,85,61,Eligible,2027
ST4759,4,7.45,0,False,Male,B.Tech,1,73,74,85,Eligible,2027
ST4760,2,8.83,0,False,Male,B.Tech,0,91,81,99,Eligible,2027
ST4761,4,7.45,0,True,Male,B.Tech,1,74,73,66,Eligible,2027
ST4762,2,8.03,1,True,Female,B.Tech,0,78,76,70,Eligible,2027
ST4763,2,8.46,0,False,Male,B.Tech,0,85,84,85,Eligible,2027
ST4764,5,6.63,0,False,Female,B.Tech,1,64,73,59,Eligible,2027
ST4765,3,6.77,0,False,Male,B.Tech,0,72,75,82,Eligible,2027
ST4766,5,6.88,0,True,Male,B.Tech,0,77,61,50,Eligible,2027
ST4767,3,9.47,0,True,Male,B.Tech,0,100,97,67,Eligible,2027
ST4768,2,7.15,0,False,Female,B.Tech,0,63,67,95,Eligible,2027
ST4769,3,6.04,0,True,Male,B.Tech,0,68,58,73,Eligible,2027
ST4770,2,9.64,0,False,Female,B.Tech,0,100,88,92,Eligible,2027
ST4771,3,8.23,0,False,Male,B.Tech,0,81,75,92,Eligible,2027
ST4772,5,8.08,0,True,Male,B.Tech,0,77,79,60,Eligible,2027
ST4773,1,6.21,0,False,Male,B.Tech,0,62,53,97,Eligible,2027
ST4774,1,9.45,0,False,Male,B.Tech,0,91,100,71,Eligible,2027
ST4775,5,7.12,0,False,Male,B.Tech,0,79,76,75,Eligible,2027
ST4776,4,8.93,0,False,Female,B.Tech,2,93,87,77,Eligible,2027
ST4777,4,6.94,0,False,Female,B.Tech,0,66,60,77,Eligible,2027
ST4778,3,8.25,1,False,Female,B.Tech,0,88,87,65,Eligible,2027
ST4779,2,7.54,0,False,Male,B.Tech,1,77,67,61,Eligible,2027
ST4780,1,8.11,0,False,Female,B.Tech,0,78,91,67,Eligible,2027
ST4781,3,9.88,0,False,Female,B.Tech,0,100,97,68,Eligible,2027
ST4782,2,6.12,0,True,Male,B.Tech,0,69,53,90,Eligible,2027
ST4783,3,6.72,0,False,Female,B.Tech,0,68,59,63,Eligible,2027
ST4784,1,7.33,0,False,Female,B.Tech,0,76,70,74,Eligible,2027
ST4785,3,6.38,0,True,Male,B.Tech,2,64,60,68,Eligible,2027
ST4786,2,9.28,0,False,Male,B.Tech,0,93,98,89,Eligible,2027
ST4787,4,8.4,0,False,Male,B.Tech,0,82,91,56,Eligible,2027
ST4788,2,6.64,0,True,Female,B.Tech,0,63,72,98,Eligible,2027
ST4789,3,9.96,0,True,Female,B.Tech,0,97,100,93,Eligible,2027
ST4790,5,6.24,0,False,Male,B.Tech,1,59,56,54,Eligible,2027
ST4791,1,7.68,0,False,Male,B.Tech,0,79,82,65,Eligible,2027
ST4792,5,9.93,0,False,Male,B.Tech,0,92,100,57,Eligible,2027
ST4793,1,8.62,0,False,Female,B.Tech,0,91,91,97,Eligible,2027
ST4794,3,9.57,0,False,Male,B.Tech,0,100,94,92,Eligible,2027
ST4795,1,8.83,0,False,Male,B.Tech,0,87,90,77,Eligible,2027
ST4796,2,8.05,1,False,Female,B.Tech,0,88,90,57,Eligible,2027
ST4797,2,9.58,0,True,Female,B.Tech,1,92,95,50,Eligible,2027
ST4798,2,6.44,1,True,Male,B.Tech,0,71,67,55,Eligible,2027
ST4799,1,8.89,1,True,Male,B.Tech,0,93,86,63,Eligible,2027
ST4800,3,7.03,0,True,Male,B.Tech,0,74,73,52,Eligible,2027
ST4801,4,7.49,1,False,Female,B.Tech,0,69,72,98,Eligible,2027
ST4802,2,9.51,0,True,Female,B.Tech,0,93,96,54,Eligible,2027
ST4803,1,7.26,0,True,Female,B.Tech,0,74,63,98,Eligible,2027
ST4804,5,8.83,0,False,Male,B.Tech,0,82,93,63,Eligible,2027
ST4805,4,9.75,0,True,Female,B.Tech,0,100,100,100,Eligible,2027
ST4806,5,6.13,0,False,Female,B.Tech,1,53,63,89,Eligible,2027
ST4807,4,9.72,1,True,Female,B.Tech,0,100,100,52,Eligible,2027
ST4808,4,6.7,0,False,Female,B.Tech,1,72,68,100,Eligible,2027
ST4809,2,7.65,0,True,Male,B.Tech,1,89,75,81,Eligible,2027
ST4810,1,8.07,0,True,Male,B.Tech,0,82,90,64,Eligible,2027
ST4811,4,9.0,0,False,Female,B.Tech,0,89,92,69,Eligible,2027
ST4812,2,8.77,0,False,Male,B.Tech,0,81,97,63,Eligible,2027
